news_id|titulo|categoria|resumen|date_id
562|Estudio explicaría por qué las mujeres enfrentan mejor la covid-19|Salud|Ellas tendrían una mejor respuesta inmunitaria frente al coronavirus, encontraron investigadores.|210
563|Van más de 400 mil pacientes de coronavirus recuperados en Colombia|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 145.794.|210
564|Covid-19 deja 284 muertes y 10.672 recuperados más en Colombia|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 144.577.|211
565|Miedo y esperanza: así es ser voluntario de una vacuna del coronavirus|Salud|La mayoría de las vacunas candidatas tiene en la mira a voluntarios de América.|211
566|China acelera por la vacuna con ensayos en países en desarrollo|Salud|Tres vacunas del gigante asiático han entrado en la tercera fase de pruebas. Una, en Brasil.|211
567|¿Qué está pasando con las pruebas de covid-19 en Colombia?|Salud|Si bien el país ha aumentado su capacidad diagnóstica, se ve un bajonazo en la toma de muestras.|212
568|Unidad de Salud de EL TIEMPO gana la Beca Rosalynn Carter|Salud|Trabajarán en un especial sobre la salud mental de los trabajadores sanitarios en la pandemia.|212
569|Van 429.620 recuperados de covid en Colombia; muertes llegan a 18.767|Salud|El último reporte del Ministerio de Salud indica que hay 140.926 casos activos en el país.|212
570|'Los países no están viendo la verdadera magnitud de la pandemia'|Salud|Contar casos solo por resultados de las pruebas condiciona subregistros preocupantes, dice artículo.|212
571|Muere por covid-19 médico de urgencias del Hospital de Kennedy|Salud|El doctor Álvaro Andrés Carranza tenía 44 años, según confirmaron autoridades.|213
572|Covid-19: Colombia supera las 19 mil muertes; van 440.574 recuperados|Salud|En las últimas 24 horas, según Minsalud, se confirmaron 9.394 contagios nuevos en el país.|213
573|Los logros en salud tras la cuarentena de 159 días|Salud|Aunque se sabía que el aislamiento no acaba el virus, resultados cambiaron el curso de la pandemia.|213
574|Newton, Shakespeare y Munch: psicología positiva contra el covid-19|Salud|El psicólogo Sergio García recorre por las respuestas de la humanidad a otras grandes pandemias.|213
575|‘Este virus muestra cuán vulnerables somos’: Peter C. Doherty|Salud|El médico australiano, Premio Nobel de Medicina de 1996, analiza la situación del covid-19.|213
576|Covid-19 deja 300 muertes y 10.047 recuperados más en Colombia|Salud|Según Minsalud, 280 de los fallecidos del reporte de este domingo corresponden a días anteriores.|214
577|Gobierno responde pregunta del millón: por qué menos pruebas de covid|Salud|Ministerio de Salud señaló 4 posibles razones por las que ha bajado el procesamiento de muestras.|215
578|Las lecciones de la pandemia|Tiempo En Casa|Hilda Strauss habla de cómo retomar la vida desde este primero de septiembre y valorar lo aprendido|215
579|Estudio indica cómo reducir 50% de pacientes de covid-19 en UCI|Salud|La investigación fue realizada en Italia y se publicó en la revista científica 'The Lancet'.|215
580|¿Por qué siguen reportándose de a 300 muertes por covid-19 en el país?|Salud|Autoridades de salud afirman que hay un descenso, pero los reportes diarios incluyen rezagos.|215
581|Covid-19: se registran 299 muertes más y 8.854 nuevos recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 134.741 casos activos en Colombia.|215
582|Que no se le olvide el cuidado de los pies durante la pandemia|Salud|No obstante ser claves en la funcionalidad de los seres humanos, rara vez se cuidan como se merecen.|215
583|‘No se puede confirmar caso de reinfección por Sars-CoV-2 en Colombia’|Salud|Autoridades dicen que solo un estudio profundo puede hacerlo, ante supuesto caso en el Caribe.|216
584|Covid-19: se registran 389 muertes más y 10.082 nuevos recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 133.155 casos activos en Colombia.|216
585|La guía definitiva para cuidarse del covid-19 en la nueva realidad|Salud|Se acabó la cuarentena, pero no la pandemia. No baje la guardia con las medidas de protección.|217
586|Entregan en Arauca ventiladores diseñados por Universidad de La Sabana|Salud|La donación incluyó todos los procesos de instalación y entrenamiento del personal a cargo.|217
587|Covid-19: se registran 296 muertes más y 10.011 nuevos recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 132.104 casos activos en Colombia.|217
588|Alerta por los otros virus que puede traer el pico respiratorio|Salud|A la circulación del Sars-CoV-2 se suman otros estacionales y la reapertura de toda la economía.|217
589|Sistemas de transporte masivo podrán usarse al 50 por ciento|Salud|Ministerio de Salud emitió los nuevos parámetros de bioseguridad para el sector transporte.|218
590|Médicos intensivistas advierten graves riesgos de la 'nueva realidad'|Salud|Intensivistas y académicos proyectan más picos si no se cumplen los protocolos de la reapertura.|218
591|Van 63 trabajadores de la salud fallecidos en Colombia por covid-19|Salud|La mayoría son médicos. OPS calcula que son 2.500 los que han muerto en la región a causa del virus.|218
592|Covid-19: se registran 270 muertes más y 9.583 nuevos recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 130.471 casos activos en Colombia.|218
593|Colombia, sexto país del mundo con más casos de coronavirus reportados|Salud|Esto, según los datos registrados por la Universidad Johns Hopkins. Le explicamos cómo va la región.|218
594|Fármacos para pacientes de covid, en riesgo de escasear, alerta Invima|Salud|Hacen parte de los 56 declarados vitales no disponibles por Invima para facilitar su disponibilidad.|218
595|‘Covid puede ser este año la primera causa de muerte en Latinoamérica’|Salud|Análisis de un instituto proyecta que la pandemia puede dejar 495.000 fallecidos en diciembre.|218
596|Un estudio preliminar arroja resultados alentadores sobre vacuna rusa|Salud|Así lo señaló la revista The Lancet. La OMS no espera vacunaciones masivas hasta mediados de 2021.|219
597|Listo el protocolo sanitario para el uso de playas en Colombia|Salud|Habrá distancia de dos metros entre familias. Quedan prohibidos licores y actividades comerciales.|219
598|Consejos para evitar el contagio de coronavirus en su oficina|Salud|Si debe asistir a su lugar de trabajo tenga en cuenta estas recomendaciones para cuidar su salud.|219
599|Vacunación masiva contra la covid podría ser a mediados del 2021: OMS|Salud|La Unicef coordinará la compra y el suministro de vacunas en el mundo, dijo el organismo.|219
600|Los vuelos nacionales en los que tendrá que hacerse prueba de covid|Salud|Viajeros deberán presentar resultado negativo para ir a destinos con baja afectación de covid-19.|219
601|Dane revela 7.257 muertes sospechosas de covid-19 en el país|Salud|Del 2 de marzo al 23 de agosto se confirmaron 17.803 fallecimientos por el coronavirus.|219
602|Coronavirus: reportan 270 muertes más y 9.070 nuevos recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 129.608 casos activos en Colombia.|219
603|Según cifras del Dane, Colombia superó el pico de muertes por covid-19|Salud|Los decesos diarios confirmados de la pandemia empezaron a bajar desde la semana 30.|220
604|Colombia supera los 500 mil pacientes recuperados de covid-19|Salud|Tras la última actualización del Ministerio de Salud, se registran 128.174 casos activos en el país.|220
605|¿Por qué las empresas están buscando psicólogos para sus empleados?|Salud|La terapia virtual se ha convertido en una opción durante la pandemia.|220
606|La pandemia de matoneo que ha desatado el coronavirus|Salud|‘Exagerados’ y ‘paranoicos’ son algunos de los calificativos que reciben quienes quieren cuidarse.|220
607|Expertos reconocen posibilidad de nuevos picos de covid-19 en Colombia|Salud|De la disciplina de todos depende que oleadas próximas no sean tan severas.|221
608|Se registran 10.459 nuevos recuperados y 256 muertes más por covid-19|Salud|Conozca los detalles del reporte más reciente del Minsalud. Ya son 21.412 fallecidos en total.|221
609|Covid-19: Falta de vitamina D aumentaría riesgo de contagio|Salud|Así lo sugiere una investigación publicada en JAMA Network Open. Conozca qué dicen otros análisis.|222
610|Gráfico muestra riesgo de contagio según la actividad que hagas|Salud|Expertos evaluaron posibilidad de exponerse al covid-19 al abrir el correo, entre otras actividades.|222
611|¿Cómo son los protocolos de bioseguridad para el regreso a clases?|Bogotá|Conozca los lineamientos que deben tener en cuenta los jardines, colegios y universidades.|222
612|Las siete claves para una buena nutrición durante la pandemia|Salud|Mantener una dieta adecuada no basta en esta época. Estos consejos le ayudarán a protegerse.|222
613|En el mejor escenario, las muertes por covid se duplicarían este año|Salud|Colombia podría llegar a 43.564 decesos en 2020, según proyección más benévola del Ihme.|223
614|Fuerte caída en casos nuevos de contagio de coronavirus en Colombia|Salud|Este lunes, Minsalud reportó 5.327 casos nuevos, lo que evidenciaría una tendencia a la baja.|223
615|Farmacéuticas buscan despejar dudas sobre la búsqueda de una vacuna|Salud|Nueve compañías emitieron un comunicado con el fin de asegurar el rigor científico del proceso.|223
616|Licor sí, baile no: abecé del protocolo de consumo de alcohol en bares|Salud|El Ministerio de Salud expidió la resolución con las medidas para el consumo de bebidas embriagantes|223
617|Por posible reacción adversa, suspenden pruebas de vacuna de Oxford|Salud|Así lo informó este martes un portavoz de la farmacéutica AstraZeneca a medios de comunicación.|223
618|Se mantiene tendencia a la baja en muertes por covid-19 en Colombia|Salud|Según Minsalud, este martes se confirmaron 202 fallecimientos más.|223
619|Colombia supera las 22 mil muertes por covid; van 552.885 recuperados|Salud|Según Minsalud, este miércoles se confirmaron 236 decesos más en el país.|224
620|¿Puede ir una persona a la cárcel por no usar tapabocas?|Gobierno|El ministro de Salud aseveró que la sanción máxima es ir a prisión. Gobierno llama a responsabilidad|224
621|‘Vacuna para covid-19 no se distribuirá masivamente antes del 2022’|Salud|La OMS dijo que resultados de estudios se tendrían en el 2021 y luego iniciaría un largo proceso.|224
622|Historias que vale la pena contar / Opinión|Congreso|Luis Guillermo Plata, gerente para la atención de covid-19, habla de los avances en Salud del país.|224
623|Covid-19 deja 222 muertes y 16.594 recuperados más en Colombia|Salud|Según Minsalud, 201 de los fallecidos del reporte de este jueves corresponden a días anteriores.|225
624|Astrazeneca confía en que puede haber vacuna antes de finales de año|Salud|Pese a detención de ensayos por 'resultados adversos', la vacuna de Oxford podría estar este año.|225
625|Colsubsidio inauguró moderna clínica para atención del cáncer|Salud|Según Luis Carlos Arango, este será centro líder en investigación y tratamiento oncológico del país.|225
626|Se registran 13.215 recuperados y 243 muertes más por covid-19|Salud|Según Minsalud, la cifra de casos activos en el país descendió a 95.398.|226
627|Se reportan 10.126 recuperados y 216 muertes más por covid-19|Salud|Según Minsalud, la cifra de casos activos en el país descendió a 91.914.|227
628|Oxford reanuda los ensayos de la vacuna contra la covid-19|Salud|Así lo informó la universidad luego de una pausa hecha por un paciente que tuvo reacción adversa.|228
629|Colombia llega a 716.319 casos de covid; muertes ya son 22.924|Salud|Reporte, además, señala que casos activos del virus son 92.498.|228
630|Lo que se sabe y se ignora en seis meses de pandemia|Salud|Hay avances en el conocimiento del virus, transmisión, prevención y mejor atención de casos graves.|229
631|Se registra nuevo descenso en número de contagios diarios de covid-19|Salud|Además, por segundo día consecutivo, el número de muertes diarias está por debajo de 200.|229
632|Inmunidad a los coronavirus estacionales dura poco, advierte estudio|Salud|Investigadores sugieren que el SARS-CoV-2 puede compartir el mismo patrón después de la pandemia.|229
633|Los protocolos de bioseguridad que debe cumplir si va a piscina|Salud|El Minsalud señaló que aplica para piscinas de todo tipo: públicas o de edificios residenciales.|230
634|Este martes cifra de muertes por covid en Colombia registró una caída|Salud|Según Minsalud, se confirmaron 165 muertes más, de las cuales 149 corresponden a días anteriores.|230
635|Covid-19: revelan efectos secundarios en voluntarios de la vacuna rusa|Salud|Fiebre y dolores musculares, los síntomas que tuvieron algunos voluntarios, según el Gobierno ruso.|231
636|Hay 190 nuevas muertes por coronavirus en el país y 7.787 contagios|Salud|Según Minsalud, en el país han muerto 23.478 personas por covid-19 y se han recuperado 610.078.|231
637|Colombia, uno de los más afectados por la pandemia en agosto|Salud|Comisión analizó a 91 países en cuatro indicadores claves. Colombia, entre los peor ubicados.|231
638|La pandemia le ha quitado 346.791,6 años de vida saludable al país|Salud|Análisis de muertes hasta agosto mostró que cada hombre muerto perdió 17 años y cada mujer 18.|232
639|AstraZeneca niega que voluntario de ensayo tenga enfermedad nerviosa|Salud|Hablar de mielitis transversa es inexacto, dijo la farmacéutica que reanudó pruebas en Reino Unido.|232
640|Se mantiene tendencia a la baja en muertes diarias por covid-19|Salud|Este jueves, según el reporte de Minsalud, se registraron 187 muertes y 5.379 recuperados más.|232
641|'Una segunda ola de covid-19 no sería tan letal como la primera'|Salud|El ministro de Salud, Fernando Ruiz, hace balance de la pandemia tras dos semanas sin cuarentena.|232
642|Todo listo para el reclutamiento de voluntarios para vacuna de covid|Salud|Invima autorizó este proceso en el país luego de recibir documentos de Johnson & Johnson.|232
643|Plasma de convalecientes podría disminuir la gravedad de covid-19|Salud|Estudio mostró efectividad de este tratamiento, aunque apunta que se necesita más investigación.|232
644|Esta es la instancia que coordinará acceso a vacunas covid en el país|Salud|Definirá qué vacunas se comprarán y en quiénes se usarán. Conozca sus miembros.|232
645|Un matrimonio deja 7 muertos de covid-19 y 177 infectados en EE. UU.|Salud|El evento estaba permitido para 50 personas y fueron 65. Muchas víctimas ni siquiera asistieron.|233
646|Se registran 6.064 recuperados y 188 muertes más por covid-19|Salud|Según Minsalud, la cifra de casos que se mantienen activos en el país llegó a 103.525.|233
647|Ya son más de 30 millones de diagnosticados de coronavirus en el mundo|Salud|América es la región más afectada, con cerca de la mitad de los casos. Muertos son casi un millón.|234
648|Reportan 186 nuevas muertes por coronavirus en Colombia|Salud|Ministerio de Salud informó este sábado que hay 7.927 nuevos casos positivos.|234
649|El mundo mira con preocupación el rebrote de covid-19 en Europa|Salud|Los casos crecen cada día en el continente. Muchos países retomaron las cuarentenas parciales.|234
650|Así fue como Colombia dejó de producir vacunas|Salud|¿Por qué no produciremos nuestra propia vacuna contra el covid-19? Moisés Wasserman lo explica.|235
651|169 nuevos fallecidos por coronavirus en Colombia|Salud|Reporte del domingo sobre avance de la pandemia en el país registra 6.678 nuevos contagios.|235
652|30% de muertes atribuidas al covid habrían sido por otras causas|Salud|Así lo evidenció un estudio que tuvo en cuenta los decesos de julio y agosto en el Reino Unido.|236
653|Fue 'error' información sobre transmisión áerea del covid, dicen CDC|Salud|Los centros de EE. UU. habían dicho que el virus suspendido en el aire era forma común de infección.|236
654|Covid-19 deja 189 muertes más y 5.359 nuevos contagios en Colombia|Salud|El Ministerio de Salud confirmó, además, que la cifra de recuperados llegó a 640.900.|236
655|Covid-19: Minsalud enciende alarmas sobre riesgos por aglomeraciones|Salud|El ministro Fernando Ruíz señaló que pone en riesgo la baja de contagios en el país.|236
656|Los mitos que se han desvirtuado sobre el covid-19 desde su aparición|Salud|El papel del clima, de las mascotas y de algunas sustancias en la pandemia se ha revaluado.|236
657|¿Qué es Covax, mecanismo por el que Colombia tendrá vacunas de covid?|Salud|El presidente Iván Duque confirmó acuerdo con este programa en el que estarían cerca de 170 países.|237
658|Covid-19: se registran 173 muertes más y 9.901 nuevos recuperados|Salud|Según el último reporte del Ministerio de Salud, quedan 100.541 casos activos en Colombia.|237
659|Síndrome de la cabaña, miedo a salir después de la cuarentena|Salud|Ansiedad y temor de dejar el confinamiento configuran un trastorno emocional que requiere atención.|238
660|Primeros 10 millones de vacunas covid serán para población de riesgo|Salud|Ministerio de Salud comenzó a definir quiénes recibirán las primeras dosis y para cuándo se espera.|238
661|Covid-19 deja 176 muertes más y 6.731 casos nuevos en Colombia|Salud|El Ministerio de Salud también confirmó que el país llegó a los 662.277 recuperados.|238
662|Dan vía libre para que Colombia invierta en vacunas experimentales|Salud|Consejo de Estado dijo que se pueden usar recursos del Fome para acceder a biológicos contra covid.|238
663|Estudio expone las interferencias de la industria en leyes saludables|Salud|Proyectos recomendados por la OMS han sido interferidos por cabildeo y otras maniobras, afirman ONG.|238
664|Rusia dice que suministrará a Colombia su fármaco contra la covid-19|Salud|Se trata del Afivavir. El fármaco también será suministrado a otros países de América Latina.|239
665|178 muertes más y 6.555 nuevos casos de coronavirus en Colombia|Salud|El Ministerio de Salud también informó que en el país la cifra de recuperados llegó a 674.961.|239
666|Van más de 25 mil muertes por covid-19; recuperados llegan a 687.477|Salud|Minsalud además confirmó 7.494 nuevos contagios en Colombia. Siga el análisis en vivo de las cifras.|240
667|Colombia: más de 25.000 muertes por covid y quinto país con más casos|Salud|En tasas por 100.000 habitantes el país es número 17 con más infecciones y el 19 con más decesos.|240
668|Colombia supera 700 mil recuperados de covid; hay 78.956 casos activos|Salud|Según Minsalud, en las últimas 24 horas se confirmaron 7.721 contagios y 193 muertes más.|241
669|Hora de una lucha más inteligente contra el covid-19|Salud|Expertos dicen que la tecnología puede jugar un papel central en la batalla contra la pandemia.|241
670|‘La pandemia ha afectado más a los bogotanos pobres’|Salud|El secretario de Salud habla del impacto que pueden tener en la pandemia la reapertura de sectores.|242
671|Colombia registra 7.018 contagios y 192 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, la cifra de recuperados llegó a 711.472.|242
672|Más de un millón de muertes por coronavirus registradas en el mundo|Salud|A la fecha, se cuentan 33 millones de casos detectados y más de 22 millones de personas recuperadas.|242
673|Covid-19: reportan 153 muertes nuevas y 5.147 casos más en Colombia|Salud|Última actualización del Minsalud da cuenta de 68.308 casos activos. Conozca detalles del reporte.|243
674|Colombia preside el consejo directivo de la OPS|Salud|Ministro de Salud, Fernando Ruiz, fue designado como presidente de la reunión que termina mañana.|243
675|Hallan característica del covid que abre puerta a nuevos tratamientos|Salud|Investigadores de U. de Bristol encontraron un componente que facilitaría acción contra el virus.|243
676|Quién fuera el hombre más gordo del mundo superó el covid-19|Salud|Juan Pedro Franco obtuvo un Récord Guinness debido a su peso. Sus síntomas de covid fueron leves.|244
677|Pandemia de un millón de tragedias|Salud|Según los conteos, el mundo registra alrededor de un millón de víctimas por el coronavirus.|244
678|Anuncian millones de vacunas y pruebas rápidas para países del COVAX|Salud|Colombia y otras naciones de bajos y medianos ingresos podrán acceder a estas vacunas por 3 dólares.|244
679|Covid-19 ya es la segunda causa de muerte en Colombia|Salud|En hombres mató casi como los infartos, según estadísticas vitales del Dane del segundo trimestre.|244
680|Covid-19: 5.839 casos nuevos y 187 muertes más en Colombia|Salud|El Ministerio de Salud reportó también 62.307 casos activos. Análisis en vivo de las cifras.|244
681|Covid-19 causó el 11 % de todas las muertes en Colombia|Salud|Dane reveló que este año la pandemia es la segunda causa de fallecimientos en el país.|244
682|170 muertes más por covid-19 y 5.637 nuevos contagios en Colombia|Salud|El último reporte de Minsalud da cuenta de 58.262 casos activos. Análisis en vivo de las cifras.|245
683|Son posibles nuevos picos de covid en Colombia, ¿y ahora qué hacer?|Salud|Expertos lanzan propuestas e insisten en responsabilidad ciudadana ante eventual repunte de casos.|246
684|Covid-19: 198 muertes más y 5.660 nuevos contagios en Colombia|Salud|El último reporte de Minsalud da cuenta de 55.640 casos activos. Análisis en vivo de las cifras.|246
685|La edad y el sobrepeso de Trump, factores de riesgo frente al covid-19|Salud|La ciencia ha encontrado que estas dos condiciones pueden agravar el virus que lleva el presidente.|247
686|Covid-19: reportan 201 muertes nuevas y 6.192 casos más en Colombia|Salud|Última actualización del Minsalud da cuenta de 59.342 casos activos. Conozca detalles del reporte.|247
687|La pequeña Angely recibirá un regalo de vida de su hermanito de 2 años|Salud|La niña, próxima a cumplir 9 años, recibirá en Cali un trasplante de médula ósea próximamente.|247
688|Colombia registra 7.106 contagios y 132 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 123 de las muertes corresponden a días anteriores.|250
689|¿Por qué la covid afecta duramente a personas sanas?|Salud|Hallazgos permitirán seleccionar de forma más precisa a pacientes candidatos a los diversos ensayos|250
690|Diez por ciento de habitantes en el mundo se ha infectado: OMS|Salud|La pandemia del covid-19 sigue con un número creciente pero mejora la atención a pacientes.|251
691|Colombia sobrepasa 27 mil muertes por covid; van 770.812 recuperados|Salud|Minsalud informó que en las últimas 24 horas se registraron 173 muertes y 7.650 nuevos contagios.|251
692|El covid-19 sobrevive en la piel hasta nueve horas|Salud|Pese al hallazgo, se encontró que la exposición del virus a una sustancia lo inactiva en segundos.|251
693|Así es la reforma a la salud que quiere impulsar el Gobierno|Salud|Integraría regímenes contributivo y subsidiado. 250 organizaciones pidieron que se archive proyecto.|252
694|Covid-19: 163 muertes más y 7.875 nuevos casos en Colombia|Salud|Minsalud informó que el país llegó a los 773.973 recuperados. Análisis en vivo de las cifras.|252
695|Vacuna covid-19: 10 razones para ser realistas y no esperar un milagro|Salud|Crear la falsa esperanza de que vamos a contar en breve con una vacuna puede ser arma de doble filo.|252
696|La ciencia raja a Estados Unidos por el manejo de la pandemia|Salud|Las revistas científicas más prestigiosas califican como desastroso el manejo dado por Trump.|253
697|8.496 nuevos contagios y 151 muertes más por covid-19 en Colombia|Salud|MinSalud entregó nuevo informe con datos de la pandemia en el país. Análisis en vivo de las cifras.|253
698|Médica denuncia amenazas por parte de familia de fallecido por covid|Salud|La intensivista María Cristina Florián fue amenazada tras muerte de un paciente en Manizales.|253
699|Fantasmas de nuevos picos de pandemia ya se asoman en varias regiones|Salud|Bogotá, Barranquilla y Cartagena experimentan un aumento en los contagios en lo que va del mes.|254
700|Colombia registra 8.121 contagios y 164 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 147 de las muertes corresponden a días anteriores.|254
701|Los científicos que creen que coronavirus no es pandemia sino sindemia|Salud|Estas son las razones por las que algunos científicos consideran que estamos frente a una sindemia.|254
702|Más de 900.000 contagios en Colombia; 165 muertes más por covid-19|Salud|La cifra de recuperados, por su parte, llegó a 783.131. Análisis en vivo de las cifras.|255
703|Hablar con otros, el mejor blindaje contra la depresión|Salud|Estudio analizó varios factores y concluyó que el contacto social ayuda a controlar la enfermedad.|255
704|Covid 19: 8.569 nuevos contagios y 174 muertes más en Colombia|Salud|La cifra de recuperados, por su parte, llegó a 789.787. Análisis en vivo de las cifras.|256
705|¿Qué es el 'friluftsliv' y cómo se puede aplicar para la pandemia?|Salud|Para los escandinavos existen exenciones de impuestos para las firmas que incentivan el friluftsliv.|257
706|5 cosas que todos deben saber para evitar nuevas olas de la pandemia|Salud|Colombia apenas baja de su primer pico y ya está en alerta por un posible repunte de casos de covid.|257
707|Covid-19: 151 muertes más y 7.767 nuevos contagios en Colombia|Salud|La cifra de recuperados, por su parte, llegó a 798.396. Análisis en vivo de las cifras.|257
708|Vacuna de Sanofi podría aplicarse a mediados de 2021|Salud|Farmacéutica francesa espera iniciar la producción una vez conozcan los resultados de la fase dos.|258
709|Johnson & Johnson pausa ensayo de vacuna que prueba en Colombia|Salud|Farmacéutica confirmó la noticia este lunes. En el país ya se habían iniciado las pruebas.|258
710|Una epidemia que agrava el coronavirus: comemos comida de baja calidad|Salud|¿Cómo comer en los tiempos del covid-19? Se lo preguntamos a una experta.|258
711|Vea cuánto puede sobrevivir el coronavirus en distintas superficies|Salud|En algunas puede llegar a durar 28 días bajo ciertas condiciones, según encontró estudio.|258
712|Las cuarentenas deben ser el 'último recurso', dice ahora la OMS|Salud|El organismo matizó su posición sobre la vuelta a los confinamientos en lugares con segundos picos.|258
713|Covid-19: reportan 156 muertes nuevas y 5.015 casos más en Colombia|Salud|La última actualización de Minsalud da cuenta de 87.160 casos activos. Conozca detalles del reporte.|258
714|Lo que se sabe y lo que no sobre las reinfecciones con Sars-CoV-2|Salud|Se han documentado cinco casos de personas contagiadas dos veces, una de las cuales falleció.|258
715|Putin anuncia el registro de una segunda vacuna contra la covid-19|Salud|El presidente ruso dijo que su país también promoverá la segunda vacuna en el extranjero.|259
716|Documentan raro caso de sordera relacionada con la covid-19|Salud|Estudio sugiere que la infección por el nuevo coronavirus también podría causar sordera.|259
717|La pandemia causó exceso de mortalidad de 20 % en 21 países|Salud|Estudio encontró que la primera ola de covid-19 causó 206.000 muertes de forma directa e indirecta.|259
718|Perros pueden detectar síntomas de covid cinco días antes de empezar|Medellín|Están entrenando perros para que puedan detectar la enfermedad en pacientes asintomáticos.|259
719|Hay 165 nuevas muertes y 6.061 contagios más de covid-19 en Colombia|Salud|Este miércoles, según reporte del Minsalud, la cifra total de muertes por el virus llegó a 28.306.|259
720|‘La estrategia de la inmunidad de rebaño es una falacia peligrosa’|Salud|En carta abierta publicada por Lancet, 80 expertos descalifican esta estrategia para la pandemia.|260
721|Covid-19: 151 muertes más y 6.823 contagios nuevos en Colombia|Salud|Minsalud entregó nuevo reporte sobre la situación de la pandemia. Análisis en vivo de las cifras.|260
722|Estudio de la OMS revela cuáles medicamentos no sirven para covid|Salud|El organismo publicó los resultados preliminares del estudio Solidaridad, hecho en más de 30 países.|261
723|Comenzó pago de bonos a trabajadores de la salud por la pandemia|Salud|Adres confirmó un primer giro de $ 1.171 millones a 798 trabajadores. Se harán desembolsos diarios.|261
724|El preocupante estado de la salud mundial antes de la pandemia|Salud|Enfermedades y factores de riesgo han empeorado y hoy se vive una sindemia, según estudio global.|261
725|Covid-19: reportan 159 muertes nuevas y 8.372 casos más en Colombia|Salud|Según la última actualización del Minsalud, hay 77.616 casos activos. Conozca detalles del reporte.|261
726|Covid-19 causó 20 % de todas las muertes en el país de marzo a octubre|Salud|Así lo reveló el Dane al presentar el informe de defunciones confirmadas y sospechosas de pandemia.|261
727|Ya son 952.371 contagios de covid-19 en Colombia; 847.467 recuperados|Salud|El Ministerio de Salud confirmó que este sábado se presentaron 7.017 nuevos casos.|262
728|Colombia, atenta para aprender de la segunda ola pandémica en Europa|Salud|Aunque el país sigue bajando de su primer pico, un repunte entre noviembre y diciembre es posible.|263
729|Cuánto tiempo permanece activo el coronavirus en la piel|Salud|Según un estudio, el tiempo de permanencia del virus aumenta riesgo de transmisión por contacto.|263
730|Colombia se acerca al millón de infecciones ¿Cómo va frente al mundo?|Salud|El país es el 21 con más casos y el 17 con más muertes por cada millón de habitantes.|263
731|Coronavirus en Colombia: 28.970 muertes y 858.294 recuperados|Salud|Tras la última actualización del Ministerio de Salud, hay 70.162 casos activos en el país.|263
732|‘Debemos comprender la actual incertidumbre para mejorar el futuro’|Salud|Consejos de una experta para manejar la incertidumbre de la pandemia y mejorar nuestra salud mental.|264
733|Hay más de 29 mil muertes por covid-19, casos activos llegan a 66.650|Salud|En las últimas 24 horas se registraron 6.311 contagios nuevos, según el Ministerio de Salud.|264
734|Consejos para recibir bien el sol y reducir el riesgo de osteoporosis|Salud|Expertos hacen un llamado a recuperar rutinas saludables en el Día Mundial de la Osteoporosis.|264
735|Se dispararon los ataques a la Misión Médica durante la pandemia|Salud|Van 242 ataques este año. Lanzan campaña para hacer conciencia y cuidar a trabajadores de la salud.|265
736|¿Por qué planean infectar voluntarios británicos con covid-19?|Salud|Personas sanas entre 18 y 30 años harán parte de este estudio del Imperial College de Londres.|265
737|¿Es el segundo positivo por covid de Fernando Gaviria una reinfección?|Salud|El ciclista no pudo competir en el Giro de Italia por coronavirus. Ya lo había tenido en marzo.|265
738|Hay 170 nuevas muertes y 8.256 casos más de covid-19 en Colombia|Salud|Tras la última actualización del Minsalud, quedan 65.928 contagios activos en el país.|265
739|‘El sistema de salud no puede volver a ser un paciente desahuciado’|Salud|Foro de la Contraloría y EL TIEMPO analizó al sistema de salud en medio de la pandemia.|265
740|Reportan muerte de voluntario brasileño de vacuna de Oxford para covid|Salud|La Agencia Nacional de Vigilancia Sanitaria (Anvisa) confirmó el deceso que está en investigación.|266
741|Covid-19: 192 muertes más y 7.561 casos nuevos en Colombia|Salud|La cifra de recuperados asciende a 884.895. Análisis en vivo de las cifras.|266
742|Colombia, camino a cumplir pronósticos de muertes este año por covid|Salud|Aunque INS dice que serían 33.000, proyecciones y expertos apuntan a 40.000 al 31 de diciembre.|267
743|Lo que se sabe de muerte de voluntario en vacuna de Oxford para covid|Salud|No está claro si el médico de 28 años que hacía parte de los ensayos recibió placebo. Estudio sigue.|267
744|Covid-19: 172 muertes más y 8.570 nuevos contagios en Colombia|Salud|Minsalud informó que el país llegó a los 893.712 recuperados. Análisis en vivo de las cifras.|267
745|Pandemia ha golpeado emocionalmente a 6 de cada 10 colombianos|Salud|Preocupación, tristeza y cansancio fueron relacionados en encuesta del Dane. Mujeres, más afectadas.|268
746|Covid-19: reportan 166 muertes nuevas y 8.672 casos más en Colombia|Salud|El país roza la barrera del millón de contagios. Ya se han recuperado 901.652 pacientes.|268
